Date;Group;Series;Tasa_suecia;tasa_eeuu;riesgo_suecia
10/04/2019;Riksbank key interest rates;Policy rate;-0,25;1,06;-1,31
11/04/2019;Riksbank key interest rates;Policy rate;-0,25;1,06;-1,31
12/04/2019;Riksbank key interest rates;Policy rate;-0,25;1,06;-1,31
15/04/2019;Riksbank key interest rates;Policy rate;-0,25;1,16;-1,41
16/04/2019;Riksbank key interest rates;Policy rate;-0,25;1,16;-1,41
17/04/2019;Riksbank key interest rates;Policy rate;-0,25;1,16;-1,41
18/04/2019;Riksbank key interest rates;Policy rate;-0,25;1,16;-1,41
23/04/2019;Riksbank key interest rates;Policy rate;-0,25;1,16;-1,41
24/04/2019;Riksbank key interest rates;Policy rate;-0,25;1,16;-1,41
25/04/2019;Riksbank key interest rates;Policy rate;-0,25;1,16;-1,41
26/04/2019;Riksbank key interest rates;Policy rate;-0,25;1,16;-1,41
29/04/2019;Riksbank key interest rates;Policy rate;-0,25;1,16;-1,41
30/04/2019;Riksbank key interest rates;Policy rate;-0,25;1,16;-1,41
2/05/2019;Riksbank key interest rates;Policy rate;-0,25;1,16;-1,41
3/05/2019;Riksbank key interest rates;Policy rate;-0,25;1,16;-1,41
6/05/2019;Riksbank key interest rates;Policy rate;-0,25;1,16;-1,41
7/05/2019;Riksbank key interest rates;Policy rate;-0,25;1,16;-1,41
8/05/2019;Riksbank key interest rates;Policy rate;-0,25;1,16;-1,41
9/05/2019;Riksbank key interest rates;Policy rate;-0,25;1,16;-1,41
10/05/2019;Riksbank key interest rates;Policy rate;-0,25;1,16;-1,41
13/05/2019;Riksbank key interest rates;Policy rate;-0,25;1,16;-1,41
14/05/2019;Riksbank key interest rates;Policy rate;-0,25;1,16;-1,41
15/05/2019;Riksbank key interest rates;Policy rate;-0,25;1,16;-1,41
16/05/2019;Riksbank key interest rates;Policy rate;-0,25;1,16;-1,41
17/05/2019;Riksbank key interest rates;Policy rate;-0,25;1,16;-1,41
20/05/2019;Riksbank key interest rates;Policy rate;-0,25;1,16;-1,41
21/05/2019;Riksbank key interest rates;Policy rate;-0,25;1,16;-1,41
22/05/2019;Riksbank key interest rates;Policy rate;-0,25;1,16;-1,41
23/05/2019;Riksbank key interest rates;Policy rate;-0,25;1,16;-1,41
24/05/2019;Riksbank key interest rates;Policy rate;-0,25;1,16;-1,41
27/05/2019;Riksbank key interest rates;Policy rate;-0,25;1,16;-1,41
28/05/2019;Riksbank key interest rates;Policy rate;-0,25;1,16;-1,41
29/05/2019;Riksbank key interest rates;Policy rate;-0,25;1,07;-1,32
31/05/2019;Riksbank key interest rates;Policy rate;-0,25;1,16;-1,41
3/06/2019;Riksbank key interest rates;Policy rate;-0,25;1,16;-1,41
4/06/2019;Riksbank key interest rates;Policy rate;-0,25;1,16;-1,41
5/06/2019;Riksbank key interest rates;Policy rate;-0,25;1,16;-1,41
7/06/2019;Riksbank key interest rates;Policy rate;-0,25;1,16;-1,41
10/06/2019;Riksbank key interest rates;Policy rate;-0,25;1,16;-1,41
11/06/2019;Riksbank key interest rates;Policy rate;-0,25;1,16;-1,41
12/06/2019;Riksbank key interest rates;Policy rate;-0,25;1,16;-1,41
13/06/2019;Riksbank key interest rates;Policy rate;-0,25;1,16;-1,41
14/06/2019;Riksbank key interest rates;Policy rate;-0,25;1,16;-1,41
17/06/2019;Riksbank key interest rates;Policy rate;-0,25;1,16;-1,41
18/06/2019;Riksbank key interest rates;Policy rate;-0,25;1,16;-1,41
19/06/2019;Riksbank key interest rates;Policy rate;-0,25;1,16;-1,41
20/06/2019;Riksbank key interest rates;Policy rate;-0,25;1,16;-1,41
24/06/2019;Riksbank key interest rates;Policy rate;-0,25;1,16;-1,41
25/06/2019;Riksbank key interest rates;Policy rate;-0,25;1,16;-1,41
26/06/2019;Riksbank key interest rates;Policy rate;-0,25;1,16;-1,41
27/06/2019;Riksbank key interest rates;Policy rate;-0,25;1,16;-1,41
28/06/2019;Riksbank key interest rates;Policy rate;-0,25;1,16;-1,41
1/07/2019;Riksbank key interest rates;Policy rate;-0,25;1,16;-1,41
2/07/2019;Riksbank key interest rates;Policy rate;-0,25;1,16;-1,41
3/07/2019;Riksbank key interest rates;Policy rate;-0,25;1,16;-1,41
4/07/2019;Riksbank key interest rates;Policy rate;-0,25;1,16;-1,41
5/07/2019;Riksbank key interest rates;Policy rate;-0,25;1,16;-1,41
8/07/2019;Riksbank key interest rates;Policy rate;-0,25;1,16;-1,41
9/07/2019;Riksbank key interest rates;Policy rate;-0,25;1,16;-1,41
10/07/2019;Riksbank key interest rates;Policy rate;-0,25;1,16;-1,41
11/07/2019;Riksbank key interest rates;Policy rate;-0,25;1,16;-1,41
12/07/2019;Riksbank key interest rates;Policy rate;-0,25;1,16;-1,41
15/07/2019;Riksbank key interest rates;Policy rate;-0,25;1,07;-1,32
16/07/2019;Riksbank key interest rates;Policy rate;-0,25;1,16;-1,41
17/07/2019;Riksbank key interest rates;Policy rate;-0,25;1,16;-1,41
18/07/2019;Riksbank key interest rates;Policy rate;-0,25;1,16;-1,41
19/07/2019;Riksbank key interest rates;Policy rate;-0,25;1,16;-1,41
22/07/2019;Riksbank key interest rates;Policy rate;-0,25;1,16;-1,41
23/07/2019;Riksbank key interest rates;Policy rate;-0,25;1,16;-1,41
24/07/2019;Riksbank key interest rates;Policy rate;-0,25;1,16;-1,41
25/07/2019;Riksbank key interest rates;Policy rate;-0,25;1,16;-1,41
26/07/2019;Riksbank key interest rates;Policy rate;-0,25;1,16;-1,41
29/07/2019;Riksbank key interest rates;Policy rate;-0,25;1,16;-1,41
30/07/2019;Riksbank key interest rates;Policy rate;-0,25;1,16;-1,41
31/07/2019;Riksbank key interest rates;Policy rate;-0,25;1,17;-1,42
1/08/2019;Riksbank key interest rates;Policy rate;-0,25;1,17;-1,42
2/08/2019;Riksbank key interest rates;Policy rate;-0,25;1,41;-1,66
5/08/2019;Riksbank key interest rates;Policy rate;-0,25;1,41;-1,66
6/08/2019;Riksbank key interest rates;Policy rate;-0,25;1,41;-1,66
7/08/2019;Riksbank key interest rates;Policy rate;-0,25;1,41;-1,66
8/08/2019;Riksbank key interest rates;Policy rate;-0,25;1,42;-1,67
9/08/2019;Riksbank key interest rates;Policy rate;-0,25;1,42;-1,67
12/08/2019;Riksbank key interest rates;Policy rate;-0,25;1,42;-1,67
13/08/2019;Riksbank key interest rates;Policy rate;-0,25;1,42;-1,67
