Banco de México;;;
;;;
Tasas y precios de referencia/ Tasa de campio peso-dólar;;;
Tasas de interés representativas;;;
;;;
Fecha de consulta: 13/05/2024 09:19:49;;;
;;;
;;;
;;;
Título;Tasas de interés interbancarias Por ciento anual, TIIE a 91 días;Tasa objetivo;Serie histórica del tipo de cambio, Tipo de cambio peso dólar desde 1954
Periodo disponible;23/01/1997 - 13/05/2024;21/01/2008 - 13/05/2024;19/04/1954 - 10/05/2024
Periodicidad;Diaria;Diaria;Diaria
Cifra;Porcentajes;Porcentajes;Tipo de Cambio
Unidad;Porcentajes;Sin Unidad;Pesos por Dólar
Base;;;
Aviso;;;
Tipo de información;Niveles;Niveles;Niveles
Fecha;SF43878;SF61745;SF63528
20/01/2020;74.352;72.500;
21/01/2020;74.326;72.500;
22/01/2020;74.315;72.500;
23/01/2020;74.275;72.500;
24/01/2020;74.200;72.500;
25/01/2020;N/E;72.500;
26/01/2020;N/E;72.500;
27/01/2020;74.200;72.500;
28/01/2020;74.125;72.500;
29/01/2020;74.115;72.500;
30/01/2020;74.085;72.500;
31/01/2020;74.000;72.500;
1/02/2020;N/E;72.500;
2/02/2020;N/E;72.500;
3/02/2020;N/E;72.500;
4/02/2020;73.975;72.500;
5/02/2020;73.925;72.500;
6/02/2020;73.825;72.500;
7/02/2020;73.815;72.500;
8/02/2020;N/E;72.500;
9/02/2020;N/E;72.500;
10/02/2020;73.700;72.500;
11/02/2020;73.725;72.500;
12/02/2020;73.700;72.500;
13/02/2020;73.550;70.000;
14/02/2020;73.450;70.000;
15/02/2020;N/E;70.000;
16/02/2020;N/E;70.000;
17/02/2020;72.550;70.000;
18/02/2020;72.325;70.000;
19/02/2020;72.300;70.000;
20/02/2020;72.225;70.000;
21/02/2020;72.175;70.000;
22/02/2020;N/E;70.000;
23/02/2020;N/E;70.000;
24/02/2020;72.150;70.000;
25/02/2020;72.250;70.000;
26/02/2020;72.200;70.000;
27/02/2020;72.167;70.000;
28/02/2020;72.133;70.000;
2/03/2020;72.091;70.000;
3/03/2020;71.800;70.000;
4/03/2020;71.750;70.000;
5/03/2020;71.225;70.000;
6/03/2020;70.962;70.000;
7/03/2020;N/E;70.000;
8/03/2020;N/E;70.000;
9/03/2020;70.875;70.000;
10/03/2020;70.937;70.000;
11/03/2020;70.875;70.000;
12/03/2020;71.300;70.000;
13/03/2020;71.475;70.000;
14/03/2020;N/E;70.000;
15/03/2020;N/E;70.000;
16/03/2020;N/E;70.000;
17/03/2020;71.475;70.000;
18/03/2020;71.012;70.000;
19/03/2020;70.800;70.000;
20/03/2020;70.425;65.000;
21/03/2020;N/E;65.000;
22/03/2020;N/E;65.000;
23/03/2020;70.300;65.000;
24/03/2020;67.235;65.000;
25/03/2020;66.875;65.000;
26/03/2020;66.687;65.000;
27/03/2020;66.493;65.000;
28/03/2020;N/E;65.000;
29/03/2020;N/E;65.000;
30/03/2020;65.992;65.000;
31/03/2020;65.975;65.000;
1/04/2020;65.862;65.000;
2/04/2020;65.806;65.000;
3/04/2020;65.820;65.000;
4/04/2020;N/E;65.000;
5/04/2020;N/E;65.000;
6/04/2020;65.780;65.000;
7/04/2020;65.730;65.000;
8/04/2020;65.662;65.000;
9/04/2020;N/E;65.000;
10/04/2020;N/E;65.000;
11/04/2020;N/E;65.000;
12/04/2020;N/E;65.000;
13/04/2020;65.400;65.000;
14/04/2020;65.350;65.000;
15/04/2020;65.315;65.000;
16/04/2020;65.207;65.000;
17/04/2020;65.103;65.000;
18/04/2020;N/E;65.000;
19/04/2020;N/E;65.000;
20/04/2020;65.050;65.000;
21/04/2020;65.015;60.000;
22/04/2020;64.965;60.000;
23/04/2020;61.675;60.000;
24/04/2020;61.617;60.000;
25/04/2020;N/E;60.000;
26/04/2020;N/E;60.000;
27/04/2020;61.595;60.000;
28/04/2020;61.550;60.000;
29/04/2020;61.550;60.000;
30/04/2020;61.515;60.000;
1/05/2020;N/E;60.000;
2/05/2020;N/E;60.000;
3/05/2020;N/E;60.000;
4/05/2020;61.495;60.000;
5/05/2020;61.460;60.000;
6/05/2020;61.435;60.000;
7/05/2020;61.415;60.000;
8/05/2020;61.395;60.000;
9/05/2020;N/E;60.000;
10/05/2020;N/E;60.000;
11/05/2020;61.357;60.000;
12/05/2020;61.315;60.000;
13/05/2020;61.277;60.000;
14/05/2020;60.763;55.000;
15/05/2020;60.575;55.000;
16/05/2020;N/E;55.000;
17/05/2020;N/E;55.000;
18/05/2020;57.462;55.000;
19/05/2020;57.425;55.000;
20/05/2020;57.400;55.000;
21/05/2020;57.400;55.000;
22/05/2020;57.375;55.000;
23/05/2020;N/E;55.000;
24/05/2020;N/E;55.000;
25/05/2020;57.350;55.000;
26/05/2020;57.265;55.000;
27/05/2020;57.227;55.000;
28/05/2020;57.183;55.000;
29/05/2020;57.141;55.000;
30/05/2020;N/E;55.000;
31/05/2020;N/E;55.000;
1/06/2020;57.105;55.000;
2/06/2020;57.077;55.000;
3/06/2020;57.050;55.000;
4/06/2020;57.012;55.000;
5/06/2020;56.950;55.000;
6/06/2020;N/E;55.000;
7/06/2020;N/E;55.000;
8/06/2020;57.059;55.000;
9/06/2020;56.932;55.000;
10/06/2020;56.862;55.000;
11/06/2020;56.815;55.000;
12/06/2020;56.767;55.000;
13/06/2020;N/E;55.000;
14/06/2020;N/E;55.000;
15/06/2020;56.715;55.000;
16/06/2020;56.675;55.000;
17/06/2020;56.650;55.000;
18/06/2020;56.600;55.000;
19/06/2020;56.550;55.000;
20/06/2020;N/E;55.000;
21/06/2020;N/E;55.000;
22/06/2020;56.530;55.000;
23/06/2020;56.475;55.000;
24/06/2020;56.445;55.000;
25/06/2020;56.400;50.000;
26/06/2020;55.825;50.000;
27/06/2020;N/E;50.000;
28/06/2020;N/E;50.000;
29/06/2020;52.500;50.000;
30/06/2020;52.450;50.000;
1/07/2020;52.430;50.000;
2/07/2020;52.365;50.000;
3/07/2020;52.325;50.000;
4/07/2020;N/E;50.000;
5/07/2020;N/E;50.000;
6/07/2020;52.262;50.000;
7/07/2020;52.225;50.000;
8/07/2020;52.177;50.000;
9/07/2020;52.140;50.000;
10/07/2020;52.125;50.000;
11/07/2020;N/E;50.000;
12/07/2020;N/E;50.000;
13/07/2020;52.077;50.000;
14/07/2020;52.058;50.000;
15/07/2020;52.050;50.000;
16/07/2020;52.005;50.000;
17/07/2020;51.986;50.000;
18/07/2020;N/E;50.000;
19/07/2020;N/E;50.000;
20/07/2020;51.945;50.000;
21/07/2020;51.925;50.000;
22/07/2020;51.890;50.000;
23/07/2020;51.875;50.000;
24/07/2020;51.840;50.000;
25/07/2020;N/E;50.000;
26/07/2020;N/E;50.000;
27/07/2020;51.795;50.000;
28/07/2020;51.790;50.000;
29/07/2020;51.750;50.000;
30/07/2020;51.750;50.000;
31/07/2020;51.725;50.000;
1/08/2020;N/E;50.000;
2/08/2020;N/E;50.000;
3/08/2020;51.712;50.000;
4/08/2020;51.660;50.000;
5/08/2020;51.610;50.000;
6/08/2020;51.550;50.000;
7/08/2020;51.500;50.000;
8/08/2020;N/E;50.000;
9/08/2020;N/E;50.000;
10/08/2020;51.467;50.000;
11/08/2020;51.452;50.000;
12/08/2020;51.226;50.000;
13/08/2020;50.871;50.000;
14/08/2020;50.810;45.000;
15/08/2020;N/E;45.000;
16/08/2020;N/E;45.000;
17/08/2020;48.000;45.000;
18/08/2020;47.845;45.000;
19/08/2020;47.765;45.000;
20/08/2020;47.717;45.000;
21/08/2020;47.697;45.000;
22/08/2020;N/E;45.000;
23/08/2020;N/E;45.000;
24/08/2020;47.675;45.000;
25/08/2020;47.622;45.000;
26/08/2020;47.625;45.000;
27/08/2020;47.625;45.000;
28/08/2020;47.625;45.000;
30/08/2020;N/E;45.000;
31/08/2020;47.590;45.000;
1/09/2020;47.577;45.000;
2/09/2020;47.540;45.000;
3/09/2020;47.520;45.000;
4/09/2020;47.485;45.000;
5/09/2020;N/E;45.000;
6/09/2020;N/E;45.000;
7/09/2020;47.502;45.000;
8/09/2020;47.476;45.000;
9/09/2020;47.430;45.000;
10/09/2020;47.422;45.000;
11/09/2020;47.412;45.000;
12/09/2020;N/E;45.000;
13/09/2020;N/E;45.000;
14/09/2020;47.407;45.000;
15/09/2020;47.360;45.000;
16/09/2020;N/E;45.000;
17/09/2020;47.322;45.000;
18/09/2020;47.325;45.000;
19/09/2020;N/E;45.000;
20/09/2020;N/E;45.000;
21/09/2020;47.277;45.000;
22/09/2020;47.240;45.000;
23/09/2020;47.225;45.000;
24/09/2020;47.125;45.000;
25/09/2020;47.087;42.500;
26/09/2020;N/E;42.500;
27/09/2020;N/E;42.500;
28/09/2020;45.600;42.500;
29/09/2020;45.550;42.500;
30/09/2020;45.530;42.500;
1/10/2020;45.525;42.500;
2/10/2020;45.512;42.500;
3/10/2020;N/E;42.500;
4/10/2020;N/E;42.500;
5/10/2020;45.485;42.500;
6/10/2020;45.475;42.500;
7/10/2020;45.475;42.500;
8/10/2020;45.475;42.500;
9/10/2020;45.475;42.500;
10/10/2020;N/E;42.500;
11/10/2020;N/E;42.500;
12/10/2020;45.440;42.500;
13/10/2020;45.395;42.500;
14/10/2020;45.420;42.500;
15/10/2020;45.206;42.500;
16/10/2020;45.180;42.500;
17/10/2020;N/E;42.500;
18/10/2020;N/E;42.500;
19/10/2020;45.180;42.500;
20/10/2020;45.140;42.500;
21/10/2020;45.150;42.500;
22/10/2020;45.150;42.500;
23/10/2020;45.105;42.500;
24/10/2020;N/E;42.500;
25/10/2020;N/E;42.500;
26/10/2020;45.120;42.500;
27/10/2020;45.125;42.500;
28/10/2020;45.115;42.500;
29/10/2020;45.085;42.500;
30/10/2020;45.077;42.500;
31/10/2020;N/E;42.500;
1/11/2020;N/E;42.500;
2/11/2020;N/E;42.500;
3/11/2020;45.040;42.500;
4/11/2020;45.020;42.500;
5/11/2020;44.985;42.500;
6/11/2020;44.945;42.500;
7/11/2020;N/E;42.500;
8/11/2020;N/E;42.500;
9/11/2020;44.925;42.500;
10/11/2020;44.900;42.500;
11/11/2020;44.900;42.500;
12/11/2020;44.910;42.500;
13/11/2020;44.851;42.500;
14/11/2020;N/E;42.500;
15/11/2020;N/E;42.500;
16/11/2020;N/E;42.500;
17/11/2020;44.925;42.500;
18/11/2020;44.902;42.500;
19/11/2020;44.875;42.500;
20/11/2020;44.840;42.500;
21/11/2020;N/E;42.500;
22/11/2020;N/E;42.500;
23/11/2020;44.820;42.500;
24/11/2020;44.825;42.500;
25/11/2020;44.800;42.500;
26/11/2020;44.775;42.500;
27/11/2020;44.740;42.500;
28/11/2020;N/E;42.500;
29/11/2020;N/E;42.500;
30/11/2020;44.765;42.500;
1/12/2020;44.775;42.500;
2/12/2020;44.785;42.500;
3/12/2020;44.789;42.500;
4/12/2020;44.745;42.500;
5/12/2020;N/E;42.500;
6/12/2020;N/E;42.500;
7/12/2020;44.725;42.500;
8/12/2020;44.725;42.500;
9/12/2020;44.714;42.500;
10/12/2020;44.669;42.500;
11/12/2020;44.679;42.500;
12/12/2020;N/E;42.500;
13/12/2020;N/E;42.500;
14/12/2020;44.675;42.500;
15/12/2020;44.645;42.500;
16/12/2020;44.605;42.500;
17/12/2020;44.950;42.500;
18/12/2020;44.900;42.500;
19/12/2020;N/E;42.500;
20/12/2020;N/E;42.500;
21/12/2020;44.910;42.500;
22/12/2020;44.875;42.500;
23/12/2020;44.845;42.500;
24/12/2020;44.805;42.500;
25/12/2020;N/E;42.500;
26/12/2020;N/E;42.500;
27/12/2020;N/E;42.500;
28/12/2020;44.815;42.500;
29/12/2020;44.825;42.500;
30/12/2020;44.675;42.500;
31/12/2020;44.660;42.500;
1/01/2021;N/E;42.500;
2/01/2021;N/E;42.500;
3/01/2021;N/E;42.500;
4/01/2021;44.590;42.500;
5/01/2021;44.569;42.500;
6/01/2021;44.550;42.500;
7/01/2021;44.517;42.500;
8/01/2021;44.525;42.500;
9/01/2021;N/E;42.500;
10/01/2021;N/E;42.500;
11/01/2021;44.525;42.500;
12/01/2021;44.500;42.500;
13/01/2021;44.465;42.500;
14/01/2021;44.425;42.500;
15/01/2021;44.380;42.500;
16/01/2021;N/E;42.500;
17/01/2021;N/E;42.500;
18/01/2021;44.350;42.500;
19/01/2021;44.332;42.500;
20/01/2021;44.337;42.500;
21/01/2021;44.300;42.500;
22/01/2021;44.295;42.500;
23/01/2021;N/E;42.500;
24/01/2021;N/E;42.500;
25/01/2021;44.247;42.500;
26/01/2021;44.212;42.500;
27/01/2021;44.175;42.500;
28/01/2021;44.147;42.500;
29/01/2021;44.100;42.500;
30/01/2021;N/E;42.500;
31/01/2021;N/E;42.500;
1/02/2021;N/E;42.500;
2/02/2021;44.075;42.500;
3/02/2021;44.060;42.500;
4/02/2021;44.055;42.500;
5/02/2021;44.025;42.500;
6/02/2021;N/E;42.500;
7/02/2021;N/E;42.500;
8/02/2021;43.987;42.500;
9/02/2021;43.950;42.500;
10/02/2021;43.925;42.500;
11/02/2021;43.900;42.500;
12/02/2021;43.851;40.000;
13/02/2021;N/E;40.000;
14/02/2021;N/E;40.000;
15/02/2021;42.702;40.000;
16/02/2021;42.652;40.000;
17/02/2021;42.630;40.000;
18/02/2021;42.620;40.000;
19/02/2021;42.615;40.000;
20/02/2021;N/E;40.000;
21/02/2021;N/E;40.000;
22/02/2021;42.597;40.000;
23/02/2021;42.620;40.000;
24/02/2021;42.585;40.000;
25/02/2021;42.550;40.000;
26/02/2021;42.525;40.000;
27/02/2021;N/E;40.000;
28/02/2021;N/E;40.000;
1/03/2021;42.487;40.000;
2/03/2021;42.500;40.000;
3/03/2021;42.455;40.000;
4/03/2021;42.450;40.000;
5/03/2021;42.225;40.000;
6/03/2021;N/E;40.000;
7/03/2021;N/E;40.000;
8/03/2021;42.300;40.000;
9/03/2021;42.340;40.000;
10/03/2021;42.360;40.000;
11/03/2021;42.375;40.000;
12/03/2021;42.325;40.000;
13/03/2021;N/E;40.000;
14/03/2021;N/E;40.000;
15/03/2021;N/E;40.000;
16/03/2021;42.325;40.000;
17/03/2021;42.302;40.000;
18/03/2021;42.397;40.000;
19/03/2021;42.359;40.000;
20/03/2021;N/E;40.000;
21/03/2021;N/E;40.000;
22/03/2021;42.350;40.000;
23/03/2021;42.325;40.000;
24/03/2021;42.350;40.000;
25/03/2021;42.325;40.000;
26/03/2021;42.355;40.000;
27/03/2021;N/E;40.000;
28/03/2021;N/E;40.000;
29/03/2021;42.450;40.000;
30/03/2021;42.455;40.000;
31/03/2021;42.480;40.000;
1/04/2021;N/E;40.000;
2/04/2021;N/E;40.000;
3/04/2021;N/E;40.000;
4/04/2021;N/E;40.000;
5/04/2021;42.490;40.000;
6/04/2021;42.510;40.000;
7/04/2021;42.500;40.000;
8/04/2021;42.550;40.000;
9/04/2021;42.502;40.000;
10/04/2021;N/E;40.000;
11/04/2021;N/E;40.000;
12/04/2021;42.545;40.000;
13/04/2021;42.500;40.000;
14/04/2021;42.515;40.000;
15/04/2021;42.515;40.000;
16/04/2021;42.475;40.000;
17/04/2021;N/E;40.000;
18/04/2021;N/E;40.000;
19/04/2021;42.475;40.000;
20/04/2021;42.450;40.000;
21/04/2021;42.473;40.000;
22/04/2021;42.440;40.000;
23/04/2021;42.450;40.000;
24/04/2021;N/E;40.000;
25/04/2021;N/E;40.000;
26/04/2021;42.465;40.000;
27/04/2021;42.425;40.000;
28/04/2021;42.625;40.000;
29/04/2021;42.575;40.000;
30/04/2021;42.600;40.000;
1/05/2021;N/E;40.000;
2/05/2021;N/E;40.000;
3/05/2021;42.649;40.000;
4/05/2021;42.637;40.000;
5/05/2021;42.660;40.000;
6/05/2021;42.600;40.000;
7/05/2021;42.600;40.000;
8/05/2021;N/E;40.000;
10/05/2021;42.535;40.000;
11/05/2021;42.500;40.000;
12/05/2021;42.550;40.000;
13/05/2021;42.487;40.000;
14/05/2021;42.537;40.000;
15/05/2021;N/E;40.000;
16/05/2021;N/E;40.000;
17/05/2021;42.575;40.000;
18/05/2021;42.582;40.000;
19/05/2021;42.585;40.000;
20/05/2021;42.585;40.000;
21/05/2021;42.585;40.000;
22/05/2021;N/E;40.000;
23/05/2021;N/E;40.000;
24/05/2021;42.585;40.000;
25/05/2021;42.600;40.000;
26/05/2021;42.550;40.000;
27/05/2021;42.595;40.000;
28/05/2021;42.615;40.000;
29/05/2021;N/E;40.000;
30/05/2021;N/E;40.000;
31/05/2021;42.575;40.000;
1/06/2021;42.605;40.000;
2/06/2021;42.615;40.000;
3/06/2021;42.625;40.000;
4/06/2021;42.545;40.000;
5/06/2021;N/E;40.000;
6/06/2021;N/E;40.000;
7/06/2021;42.595;40.000;
8/06/2021;42.525;40.000;
9/06/2021;42.575;40.000;
10/06/2021;42.545;40.000;
11/06/2021;42.525;40.000;
12/06/2021;N/E;40.000;
13/06/2021;N/E;40.000;
14/06/2021;42.555;40.000;
15/06/2021;42.575;40.000;
16/06/2021;42.587;40.000;
17/06/2021;42.550;40.000;
18/06/2021;42.532;40.000;
19/06/2021;N/E;40.000;
20/06/2021;N/E;40.000;
21/06/2021;42.567;40.000;
22/06/2021;42.750;40.000;
23/06/2021;42.750;40.000;
24/06/2021;42.925;40.000;
25/06/2021;43.192;42.500;
26/06/2021;N/E;42.500;
27/06/2021;N/E;42.500;
28/06/2021;45.925;42.500;
29/06/2021;45.810;42.500;
30/06/2021;45.835;42.500;
1/07/2021;45.850;42.500;
2/07/2021;46.022;42.500;
3/07/2021;N/E;42.500;
4/07/2021;N/E;42.500;
5/07/2021;45.950;42.500;
6/07/2021;45.957;42.500;
7/07/2021;45.855;42.500;
8/07/2021;45.808;42.500;
9/07/2021;45.787;42.500;
10/07/2021;N/E;42.500;
11/07/2021;N/E;42.500;
12/07/2021;45.860;42.500;
13/07/2021;45.750;42.500;
14/07/2021;45.700;42.500;
15/07/2021;45.785;42.500;
16/07/2021;45.725;42.500;
17/07/2021;N/E;42.500;
18/07/2021;N/E;42.500;
19/07/2021;45.750;42.500;
20/07/2021;45.775;42.500;
21/07/2021;45.785;42.500;
22/07/2021;45.806;42.500;
23/07/2021;45.822;42.500;
24/07/2021;N/E;42.500;
25/07/2021;N/E;42.500;
26/07/2021;45.735;42.500;
27/07/2021;45.730;42.500;
28/07/2021;45.685;42.500;
29/07/2021;45.730;42.500;
30/07/2021;45.760;42.500;
31/07/2021;N/E;42.500;
1/08/2021;N/E;42.500;
2/08/2021;45.785;42.500;
3/08/2021;45.795;42.500;
4/08/2021;45.812;42.500;
5/08/2021;45.795;42.500;
6/08/2021;45.820;42.500;
7/08/2021;N/E;42.500;
8/08/2021;N/E;42.500;
9/08/2021;45.762;42.500;
10/08/2021;45.800;42.500;
11/08/2021;45.860;42.500;
12/08/2021;46.050;42.500;
13/08/2021;46.090;45.000;
14/08/2021;N/E;45.000;
15/08/2021;N/E;45.000;
16/08/2021;48.045;45.000;
17/08/2021;48.075;45.000;
18/08/2021;48.025;45.000;
19/08/2021;48.087;45.000;
20/08/2021;48.125;45.000;
21/08/2021;N/E;45.000;
22/08/2021;N/E;45.000;
23/08/2021;48.172;45.000;
24/08/2021;48.100;45.000;
25/08/2021;48.050;45.000;
26/08/2021;48.100;45.000;
27/08/2021;48.045;45.000;
28/08/2021;N/E;45.000;
29/08/2021;N/E;45.000;
30/08/2021;48.006;45.000;
31/08/2021;48.035;45.000;
1/09/2021;48.025;45.000;
2/09/2021;48.025;45.000;
3/09/2021;47.917;45.000;
4/09/2021;N/E;45.000;
5/09/2021;N/E;45.000;
6/09/2021;47.865;45.000;
7/09/2021;47.930;45.000;
8/09/2021;47.980;45.000;
9/09/2021;47.995;45.000;
10/09/2021;47.896;45.000;
11/09/2021;N/E;45.000;
12/09/2021;N/E;45.000;
13/09/2021;47.932;45.000;
14/09/2021;47.877;45.000;
15/09/2021;47.850;45.000;
16/09/2021;N/E;45.000;
17/09/2021;47.910;45.000;
18/09/2021;N/E;45.000;
19/09/2021;N/E;45.000;
20/09/2021;47.940;45.000;
21/09/2021;47.955;45.000;
22/09/2021;47.965;45.000;
23/09/2021;47.975;45.000;
24/09/2021;47.987;45.000;
25/09/2021;N/E;45.000;
26/09/2021;N/E;45.000;
27/09/2021;47.980;45.000;
28/09/2021;47.975;45.000;
29/09/2021;48.012;45.000;
30/09/2021;48.100;45.000;
1/10/2021;48.190;47.500;
2/10/2021;N/E;47.500;
3/10/2021;N/E;47.500;
4/10/2021;49.975;47.500;
5/10/2021;50.185;47.500;
6/10/2021;50.100;47.500;
7/10/2021;50.250;47.500;
8/10/2021;50.250;47.500;
9/10/2021;N/E;47.500;
10/10/2021;N/E;47.500;
11/10/2021;50.250;47.500;
12/10/2021;50.612;47.500;
13/10/2021;50.472;47.500;
14/10/2021;50.700;47.500;
15/10/2021;50.585;47.500;
16/10/2021;N/E;47.500;
17/10/2021;N/E;47.500;
18/10/2021;50.995;47.500;
19/10/2021;50.905;47.500;
20/10/2021;50.875;47.500;
21/10/2021;50.885;47.500;
22/10/2021;51.275;47.500;
23/10/2021;N/E;47.500;
24/10/2021;N/E;47.500;
25/10/2021;51.275;47.500;
26/10/2021;51.272;47.500;
27/10/2021;51.355;47.500;
28/10/2021;51.400;47.500;
29/10/2021;51.390;47.500;
30/10/2021;N/E;47.500;
31/10/2021;N/E;47.500;
1/11/2021;51.400;47.500;
2/11/2021;N/E;47.500;
3/11/2021;51.550;47.500;
4/11/2021;51.575;47.500;
5/11/2021;51.175;47.500;
6/11/2021;N/E;47.500;
7/11/2021;N/E;47.500;
8/11/2021;51.362;47.500;
9/11/2021;51.515;47.500;
10/11/2021;51.475;47.500;
11/11/2021;51.562;47.500;
12/11/2021;51.606;50.000;
13/11/2021;N/E;50.000;
14/11/2021;N/E;50.000;
15/11/2021;N/E;50.000;
16/11/2021;53.365;50.000;
17/11/2021;53.411;50.000;
18/11/2021;53.500;50.000;
19/11/2021;53.586;50.000;
20/11/2021;N/E;50.000;
21/11/2021;N/E;50.000;
22/11/2021;53.500;50.000;
23/11/2021;53.610;50.000;
24/11/2021;53.762;50.000;
25/11/2021;53.800;50.000;
26/11/2021;53.960;50.000;
27/11/2021;N/E;50.000;
28/11/2021;N/E;50.000;
29/11/2021;54.035;50.000;
30/11/2021;53.970;50.000;
1/12/2021;54.000;50.000;
2/12/2021;54.016;50.000;
3/12/2021;54.025;50.000;
4/12/2021;N/E;50.000;
5/12/2021;N/E;50.000;
6/12/2021;53.955;50.000;
7/12/2021;54.175;50.000;
8/12/2021;54.385;50.000;
9/12/2021;54.360;50.000;
10/12/2021;54.532;50.000;
11/12/2021;N/E;50.000;
12/12/2021;N/E;50.000;
13/12/2021;54.500;50.000;
14/12/2021;54.500;50.000;
15/12/2021;54.500;50.000;
16/12/2021;54.675;50.000;
17/12/2021;54.660;55.000;
18/12/2021;N/E;55.000;
19/12/2021;N/E;55.000;
20/12/2021;58.335;55.000;
21/12/2021;58.500;55.000;
22/12/2021;58.500;55.000;
23/12/2021;58.525;55.000;
24/12/2021;58.525;55.000;
25/12/2021;N/E;55.000;
26/12/2021;N/E;55.000;
27/12/2021;58.540;55.000;
28/12/2021;58.545;55.000;
29/12/2021;58.570;55.000;
30/12/2021;58.550;55.000;
31/12/2021;58.550;55.000;
1/01/2022;N/E;55.000;
2/01/2022;N/E;55.000;
3/01/2022;58.550;55.000;
4/01/2022;58.575;55.000;
5/01/2022;58.567;55.000;
6/01/2022;58.585;55.000;
7/01/2022;58.600;55.000;
8/01/2022;N/E;55.000;
9/01/2022;N/E;55.000;
10/01/2022;58.600;55.000;
11/01/2022;58.625;55.000;
12/01/2022;58.640;55.000;
13/01/2022;58.665;55.000;
14/01/2022;58.642;55.000;
15/01/2022;N/E;55.000;
16/01/2022;N/E;55.000;
17/01/2022;58.675;55.000;
18/01/2022;58.675;55.000;
19/01/2022;58.680;55.000;
20/01/2022;58.715;55.000;
21/01/2022;58.735;55.000;
22/01/2022;N/E;55.000;
23/01/2022;N/E;55.000;
24/01/2022;58.725;55.000;
25/01/2022;58.752;55.000;
26/01/2022;58.780;55.000;
27/01/2022;58.790;55.000;
28/01/2022;58.793;55.000;
29/01/2022;N/E;55.000;
30/01/2022;N/E;55.000;
31/01/2022;58.798;55.000;
1/02/2022;58.825;55.000;
2/02/2022;58.852;55.000;
3/02/2022;58.855;55.000;
4/02/2022;58.880;55.000;
5/02/2022;N/E;55.000;
6/02/2022;N/E;55.000;
7/02/2022;N/E;55.000;
8/02/2022;58.887;55.000;
9/02/2022;59.150;55.000;
10/02/2022;59.550;55.000;
11/02/2022;59.787;60.000;
12/02/2022;N/E;60.000;
13/02/2022;N/E;60.000;
14/02/2022;63.550;60.000;
15/02/2022;63.775;60.000;
16/02/2022;63.825;60.000;
17/02/2022;63.875;60.000;
18/02/2022;63.800;60.000;
19/02/2022;N/E;60.000;
20/02/2022;N/E;60.000;
21/02/2022;63.725;60.000;
22/02/2022;63.725;60.000;
23/02/2022;63.725;60.000;
24/02/2022;63.650;60.000;
25/02/2022;63.825;60.000;
26/02/2022;N/E;60.000;
27/02/2022;N/E;60.000;
28/02/2022;64.150;60.000;
1/03/2022;64.115;60.000;
2/03/2022;64.182;60.000;
3/03/2022;64.550;60.000;
4/03/2022;64.437;60.000;
5/03/2022;N/E;60.000;
6/03/2022;N/E;60.000;
7/03/2022;64.360;60.000;
8/03/2022;64.325;60.000;
9/03/2022;64.305;60.000;
10/03/2022;64.350;60.000;
11/03/2022;64.725;60.000;
12/03/2022;N/E;60.000;
13/03/2022;N/E;60.000;
14/03/2022;64.575;60.000;
15/03/2022;64.912;60.000;
16/03/2022;65.110;60.000;
17/03/2022;65.141;60.000;
18/03/2022;65.525;60.000;
19/03/2022;N/E;60.000;
20/03/2022;N/E;60.000;
21/03/2022;N/E;60.000;
22/03/2022;65.550;60.000;
23/03/2022;65.950;60.000;
24/03/2022;65.950;60.000;
25/03/2022;66.094;65.000;
26/03/2022;N/E;65.000;
27/03/2022;N/E;65.000;
28/03/2022;69.150;65.000;
29/03/2022;69.225;65.000;
30/03/2022;69.265;65.000;
31/03/2022;69.265;65.000;
1/04/2022;69.200;65.000;
2/04/2022;N/E;65.000;
3/04/2022;N/E;65.000;
4/04/2022;69.150;65.000;
5/04/2022;69.150;65.000;
6/04/2022;69.075;65.000;
7/04/2022;69.137;65.000;
8/04/2022;69.218;65.000;
9/04/2022;N/E;65.000;
11/04/2022;69.160;65.000;
12/04/2022;69.250;65.000;
13/04/2022;69.275;65.000;
14/04/2022;N/E;65.000;
15/04/2022;N/E;65.000;
16/04/2022;N/E;65.000;
17/04/2022;N/E;65.000;
18/04/2022;69.637;65.000;
19/04/2022;69.805;65.000;
20/04/2022;69.975;65.000;
21/04/2022;69.940;65.000;
22/04/2022;70.250;65.000;
23/04/2022;N/E;65.000;
24/04/2022;N/E;65.000;
25/04/2022;70.450;65.000;
26/04/2022;70.675;65.000;
27/04/2022;70.900;65.000;
28/04/2022;70.856;65.000;
29/04/2022;71.300;65.000;
30/04/2022;N/E;65.000;
1/05/2022;N/E;65.000;
2/05/2022;71.394;65.000;
3/05/2022;71.800;65.000;
4/05/2022;72.000;65.000;
5/05/2022;72.191;65.000;
6/05/2022;72.250;65.000;
7/05/2022;N/E;65.000;
8/05/2022;N/E;65.000;
9/05/2022;72.500;65.000;
10/05/2022;72.850;65.000;
11/05/2022;73.000;65.000;
12/05/2022;73.250;65.000;
13/05/2022;73.725;70.000;
14/05/2022;N/E;70.000;
15/05/2022;N/E;70.000;
16/05/2022;74.900;70.000;
17/05/2022;74.825;70.000;
18/05/2022;74.719;70.000;
19/05/2022;74.750;70.000;
20/05/2022;74.685;70.000;
21/05/2022;N/E;70.000;
22/05/2022;N/E;70.000;
23/05/2022;74.655;70.000;
24/05/2022;74.575;70.000;
25/05/2022;74.600;70.000;
