,ifscode,country,ISO,period,year,month,ctr_nomxr,ctr_rexr,ctr_irr,ctr_stir,ctr_ltir,ctr_spi,FXI_spot_proxy_USD_m,FXI_deriv_proxy_USD_m,FXI_broad_proxy_USD_m,FXI_spot_proxy_GDP_m,FXI_deriv_proxy_GDP_m,FXI_broad_proxy_GDP_m,FXI_spot_pub_USD_m,FXI_deriv_pub_USD_m,FXI_broad_pub_USD_m,FXI_spot_pub_GDP_m,FXI_deriv_pub_GDP_m,FXI_broad_pub_GDP_m,Sterilization_dummy,De_facto_EXR_regime,De_jure_EXR_regime
16747,536,Indonesia,IDN,2019-11,2019,11,14068.72,105.5784,4.83,5.5,7.0586,124.8109,2724.763896688176,-172.0,2552.763896688176,0.2585136312280502,-0.01631860456800275,0.24219502666004747,,,,,,,1,1,0
16748,536,Indonesia,IDN,2019-12,2019,12,14017.45,105.9317,4.83,5.5,7.0722,126.9246,2467.765835329282,-595.0,1872.7658353292818,0.23298023117488653,-0.056173578369748574,0.17680665280513796,,,,,,,1,1,0
16749,536,Indonesia,IDN,2020-01,2020,1,13732.23,107.2732,4.81,5.47,6.6598,126.9104,-1763.6147254809523,1508.0,-255.6147254809523,-0.1662966017314894,0.14219391105543053,-0.0241026906760589,,,,,,,1,1,0
16750,536,Indonesia,IDN,2020-02,2020,2,13776.15,108.6864,4.75,5.33,6.871,119.3008,-2263.181631804295,1920.0,-343.1816318042952,-0.21313965620810732,0.18081983971976376,-0.03231981648834357,,,,,,,1,1,0
16751,536,Indonesia,IDN,2020-03,2020,3,15194.57,100.0507,4.49,5.02,7.87,96.66007,-5439.80103088341,38.0,-5401.80103088341,-0.511674433137205,0.0035743271396924954,-0.5081001059975123,,,,,,,1,1,0
16752,536,Indonesia,IDN,2020-04,2020,4,15867.43,97.6862,4.31,4.9,7.8172,93.78568,-65.80965820617439,-1454.0,-1519.8096582061744,-0.006182538711440207,-0.13659714290372438,-0.14277968161516458,,,,,,,1,1,0
16753,536,Indonesia,IDN,2020-05,2020,5,14906.19,104.1209,4.33,4.9,7.3095,93.63868,588.7690815089763,-1315.0,-726.2309184910237,0.05524454056461773,-0.12338720412472057,-0.06814266356010285,,,,,,,1,1,0
16754,536,Indonesia,IDN,2020-06,2020,6,14195.96,107.7385,4.22,4.81,7.1707,100.1663,-461.14751500765976,1145.0,683.8524849923402,-0.04321674542767896,0.10730443492440914,0.06408768949673017,,,,,,,1,1,0
16755,536,Indonesia,IDN,2020-07,2020,7,14582.41,104.1035,3.64,4.53,6.777756,103.2284,-2497.709966423225,499.0,-1998.709966423225,-0.2337882379988495,0.04670691646736151,-0.187081321531488,,,,,,,1,1,0
16756,536,Indonesia,IDN,2020-08,2020,8,14724.5,101.2414,3.31,4.34,6.836486,106.5987,1030.7103181061375,364.0,1394.7103181061375,0.09635769227237267,0.034029153847601135,0.13038684611997384,,,,,,,1,1,0
16757,536,Indonesia,IDN,2020-09,2020,9,14847.96,99.67632,3.29,4.31,6.88042,103.1578,4940.923902599658,185.0,5125.923902599658,0.4613469943611864,0.0172739341142075,0.47862092847539395,,,,,,,1,1,0
16758,536,Indonesia,IDN,2020-10,2020,10,14749.14,99.91252,3.29,4.3,6.578206,103.4878,-252.84511885670872,57.0,-195.84511885670872,-0.023580038767833184,0.005315753042194152,-0.01826428572563903,,,,,,,1,1,0
16759,536,Indonesia,IDN,2020-11,2020,11,14236.81,102.6251,3.2,4.22,6.161688,111.7284,-48.98951459093041,-155.0,-203.9895145909304,-0.004563143561707572,-0.014437523171450571,-0.019000666733158145,,,,,,,1,1,0
16760,536,Indonesia,IDN,2020-12,2020,12,14173.09,101.94,3.04,4.06,5.925991,121.8247,1408.933162094776,-155.0,1253.933162094776,0.13107597175811028,-0.014419971201686024,0.11665600055642428,,,,,,,1,1,0
16761,536,Indonesia,IDN,2021-01,2021,1,14061.9,101.8834,3.04,4.05,6.211745,127.0244,-176.82759295999858,29.0,-147.82759295999858,-0.016389216124135547,0.0026878569099079972,-0.013701359214227552,,,,,,,1,,
16762,536,Indonesia,IDN,2021-02,2021,2,14042.1,101.8769,2.96,3.96,6.59674,126.3391,-394.9268686468022,-9.0,-403.9268686468022,-0.03646752885912187,-0.0008310595854282714,-0.03729858844455014,,,,,,,1,,
16763,536,Indonesia,IDN,2021-03,2021,3,14417.39,100.4879,2.79,3.76,6.77387,127.4069,-1177.2426104549418,103.0,-1074.2426104549418,-0.10830366224700247,0.009475767452156978,-0.0988278947948455,,,,,,,1,,
16764,536,Indonesia,IDN,2021-04,2021,4,14558.18,99.63069,2.79,3.75,6.447473,122.4944,-2669.517392881608,757.0,-1912.517392881608,-0.24468277916805653,0.06938514966193121,-0.17529762950612532,,,,,,,1,,
16765,536,Indonesia,IDN,2021-05,2021,5,14323.19,100.5355,2.8,3.75,6.376468,119.8709,-456.90902337025454,261.0,-195.90902337025454,-0.04172533058401841,0.023834747674930205,-0.017890582909088206,,,,,,,1,,
16766,536,Indonesia,IDN,2021-06,2021,6,14338.23,100.381,2.79,3.75,6.555274,122.9917,-673.6622315581565,85.0,-588.6622315581565,-0.0612939387064864,0.00773382348896247,-0.053560115217523935,,,,,,,1,,
16767,536,Indonesia,IDN,2021-07,2021,7,14511.19,100.3039,2.79,3.75,6.236538,123.3391,-338.74923716924343,-16.0,-354.74923716924343,-0.0307089359911316,-0.001450462235617152,-0.03215939822674875,,,,,,,1,,
16768,536,Indonesia,IDN,2021-08,2021,8,14397.7,101.1443,2.79,3.75,6.040791,124.4702,8288.568925716776,141.0,8429.568925716776,0.7486570206604678,0.012735689460891743,0.7613927101213596,,,,,,,1,,
16769,536,Indonesia,IDN,2021-09,2021,9,14256.96,101.6297,2.79,3.75,6.348333,124.5726,-66.02260216781497,138.0,71.97739783218503,-0.005941808358614454,0.012419527958086414,0.006477719599471961,,,,,,,1,,
16770,536,Indonesia,IDN,2021-10,2021,10,14198.45,101.9305,2.79,3.75,6.16179,133.0775,1979.6732242866553,225.0,2204.6732242866556,0.17752023949533033,0.020176084313532006,0.19769632380886235,,,,,,,1,,
16771,536,Indonesia,IDN,2021-11,2021,11,14263.5,101.3794,2.79,3.75,6.252629,135.1009,613.1737302727147,0.0,613.1737302727147,0.054786295589368046,0.0,0.054786295589368046,,,,,,,1,,
16772,536,Indonesia,IDN,2021-12,2021,12,14328.92,101.73,2.79,3.75,6.353757,134.1761,1734.6154125868925,-230.0,1504.6154125868925,0.15442985119138733,-0.02047650765482855,0.1339533435365588,,,,,,,1,,
16773,536,Indonesia,IDN,2022-01,2022,1,14335.24,101.3503,2.79,3.75,6.413286,135.4707,28.97836171634708,-560.0,-531.0216382836529,0.0025672374772845847,-0.04961125826752201,-0.04704402079023742,,,,,,,1,,
16774,536,Indonesia,IDN,2022-02,2022,2,14351.06,100.338,2.79,3.75,6.499663,138.7702,-593.8882950554325,-235.0,-828.8882950554325,-0.052356619323779,-0.020717373357122062,-0.07307399268090106,,,,,,,1,,
16775,536,Indonesia,IDN,2022-03,2022,3,14348.64,101.2377,2.79,3.75,6.714029,141.692,429.59421290382693,0.0,429.59421290382693,0.03768861855146071,0.0,0.03768861855146071,,,,,,,1,,
16776,536,Indonesia,IDN,2022-04,2022,4,14368.74,102.7452,2.83,3.75,6.956494,146.7373,2411.3299434742676,-1685.0,726.3299434742676,0.21052498858740343,-0.1471115998579065,0.06341338872949694,,,,,,,1,,
16777,536,Indonesia,IDN,2022-05,2022,5,14608.0,103.8672,2.79,3.75,7.058009,141.1377,1927.1261106686718,-1820.0,107.1261106686718,0.1674412730175786,-0.15813345852402658,0.00930781449355203,,,,,,,1,,
16778,536,Indonesia,IDN,2022-06,2022,6,14688.57,103.6856,2.79,3.75,7.171133,143.6687,1693.9249566095841,-290.0,1403.9249566095841,0.14647448180619446,-0.02507643538637977,0.12139804641981469,,,,,,,1,,
16779,536,Indonesia,IDN,2022-07,2022,7,14984.38,103.364,2.79,3.76,7.109228,137.9203,-4341.925688309464,-755.0,-5096.925688309464,-0.3736591058763389,-0.06497407951873005,-0.4386331853950689,,,,,,,1,,
16780,536,Indonesia,IDN,2022-08,2022,8,14850.64,103.9438,2.89,3.98,7.11,144.9897,493.6630733300069,-380.0,113.66307333000691,0.042282345458200664,-0.032547079459952825,0.009735265998247838,,,,,,,1,,
16781,536,Indonesia,IDN,2022-09,2022,9,14971.77,106.8661,3.44,4.48,7.34,146.4663,1465.43958619027,-1180.0,285.4395861902699,0.12492269942231589,-0.10059014831280358,0.0243325511095123,,,,,,,1,,
16782,536,Indonesia,IDN,2022-10,2022,10,15417.48,105.4139,4.0,5.32,7.5,142.3429,170.43503137369282,-770.0,-599.5649686263072,0.014460622792823874,-0.06533093261831063,-0.05087030982548676,,,,,,,,,
16783,536,Indonesia,IDN,2022-11,2022,11,15658.73,102.0228,4.5,5.87,6.89,143.4905,-3313.3871782504434,30.0,-3283.3871782504434,-0.27981088099683515,0.0025334577513327263,-0.2772774232455024,,,,,,,,,
16784,536,Indonesia,IDN,2022-12,2022,12,15615.0,100.0921,4.87,6.4,6.91,139.3621,-361.98317267792413,230.0,-131.98317267792413,-0.030426680232043028,0.01933276732616661,-0.01109391290587642,,,,,,,,,
16785,536,Indonesia,IDN,2023-01,2023,1,15295.24,99.82677,5.1,6.65,6.69,137.9884,-2662.308393484663,800.0,-1862.3083934846632,-0.2219427997450848,0.06669183789172871,-0.15525096185335607,,,,,,,,,
16786,536,Indonesia,IDN,2023-02,2023,2,15126.0,101.7719,5.51,6.76,6.86,140.288,-23.451739037828247,40.0,16.548260962171753,-0.0019391151036253437,0.0033074137495688522,0.0013682986459435085,,,,,,,,,
16787,536,Indonesia,IDN,2023-03,2023,3,15300.71,101.5374,5.59,6.77,6.77,137.3969,-947.0247616811944,-1700.0,-2647.0247616811944,-0.07767201260413338,-0.1394286894807481,-0.21710070208488147,,,,,,,,,
16788,536,Indonesia,IDN,2023-04,2023,4,14866.71,104.4705,5.63,6.76,6.45,139.0956,-293.3095437065649,175.0,-118.30954370656491,-0.023863409393425364,0.014237847807732174,-0.009625561585693191,,,,,,,,,
16789,536,Indonesia,IDN,2023-05,2023,5,14810.86,105.802,5.56,6.76,6.36,137.3201,-1390.2460555579737,826.0,-564.2460555579737,-0.11220933156119775,0.06666798837443949,-0.04554134318675826,,,,,,,,,
16790,536,Indonesia,IDN,2023-06,2023,6,14932.0,106.0231,5.61,6.75,6.22,135.8641,-3256.4850098485267,679.0,-2577.4850098485267,-0.26076234792965786,0.05437078128987714,-0.2063915666397807,,,,,,,,,
16791,536,Indonesia,IDN,2023-07,2023,7,15039.75,104.8942,5.61,6.75,6.33,139.0813,623.9252989662814,-3055.0,-2431.0747010337186,0.04956943267333316,-0.24271273671372112,-0.19314330404038796,,,,,,,,,
16792,536,Indonesia,IDN,2023-08,2023,8,15245.14,104.4972,5.62,6.74,6.36,140.5641,2956.2716376176395,-1934.0,1022.2716376176395,0.23304397418250225,-0.1524579271856659,0.08058604699683636,,,,,,,,,
16793,536,Indonesia,IDN,2023-09,2023,9,15354.2,104.7872,5.6,6.74,6.91,141.9311,1458.9202338776536,-70.0,1388.9202338776536,0.11412045646098294,-0.00547557828506937,0.10864487817591358,,,,,,,,,
16794,542,Korea,KOR,2000-01,2000,1,1131.31,91.76003,4.76,7.28,,47.53989,2448.380114040493,0.0,2448.380114040493,0.5061448295153289,0.0,0.5061448295153289,,,,,,,1,0,0
16795,542,Korea,KOR,2000-02,2000,2,1129.086,93.45559,5.01,7.13,,44.99763,2760.016615683534,0.0,2760.016615683534,0.5703754632819056,0.0,0.5703754632819056,,,,,,,1,0,0
16796,542,Korea,KOR,2000-03,2000,3,1116.254,94.8032,5.09,7.0,,43.56664,3147.4846308647257,0.0,3147.4846308647257,0.6502284721110849,0.0,0.6502284721110849,,,,,,,1,0,0
16797,542,Korea,KOR,2000-04,2000,4,1109.81,95.06409,5.09,7.06,,38.97384,1769.1498730444348,0.0,1769.1498730444348,0.3653593835077267,0.0,0.3653593835077267,,,,,,,1,0,0
16798,542,Korea,KOR,2000-05,2000,5,1119.822,95.29588,5.11,7.14,,35.99751,1585.1548408101598,0.0,1585.1548408101598,0.3272507548233225,0.0,0.3272507548233225,,,,,,,1,0,0
16799,542,Korea,KOR,2000-06,2000,6,1117.57,95.01583,5.11,7.17,,39.52924,1967.5283696424888,0.0,1967.5283696424888,0.40605357994213537,0.0,0.40605357994213537,,,,,,,1,0,0
16800,542,Korea,KOR,2000-07,2000,7,1114.609,96.31433,5.12,7.15,,39.56553,642.9694435707828,0.0,642.9694435707828,0.13264964716605382,0.0,0.13264964716605382,,,,,,,1,0,0
16801,542,Korea,KOR,2000-08,2000,8,1114.404,96.92533,5.13,7.04,,35.84486,948.329312484009,0.0,948.329312484009,0.19558178870035048,0.0,0.19558178870035048,,,,,,,1,0,0
16802,542,Korea,KOR,2000-09,2000,9,1116.68,98.199,5.11,7.05,,31.19091,879.5463176578593,0.0,879.5463176578593,0.18133493338094914,0.0,0.18133493338094914,,,,,,,1,0,0
16803,542,Korea,KOR,2000-10,2000,10,1128.036,98.06612,5.32,7.04,8.25,27.34394,527.9652704848218,0.0,527.9652704848218,0.10881322716307154,0.0,0.10881322716307154,,,,,,,1,0,0
16804,542,Korea,KOR,2000-11,2000,11,1154.991,95.55188,5.33,6.99,7.86,27.05307,-681.9031316719357,0.0,-681.9031316719357,-0.14049233874063075,0.0,-0.14049233874063075,,,,,,,1,0,0
16805,542,Korea,KOR,2000-12,2000,12,1215.105,91.00542,5.34,6.89,7.18,25.95621,611.7658845361973,0.0,611.7658845361973,0.1259995178475231,0.0,0.1259995178475231,,,,,,,1,0,0
16806,542,Korea,KOR,2001-01,2001,1,1272.323,87.94961,5.29,6.43,6.65,29.18961,-317.89840045266004,0.0,-317.89840045266004,-0.06486258821890341,0.0,-0.06486258821890341,,,,,,,1,0,0
16807,542,Korea,KOR,2001-02,2001,2,1251.355,90.04057,5.12,5.73,6.41,29.50485,290.98646970853525,0.0,290.98646970853525,0.058821888150340874,0.0,0.058821888150340874,,,,,,,0,0,0
16808,542,Korea,KOR,2001-03,2001,3,1289.409,89.64304,5.02,5.68,7.0,27.1202,593.5560534460527,0.0,593.5560534460527,0.11888453655032423,0.0,0.11888453655032423,,,,,,,1,0,0
16809,542,Korea,KOR,2001-04,2001,4,1328.315,88.15455,5.01,5.84,7.74,26.2789,-468.3566163583596,0.0,-468.3566163583596,-0.09295533213757892,0.0,-0.09295533213757892,,,,,,,1,0,0
16810,542,Korea,KOR,2001-05,2001,5,1297.387,89.86736,5.01,5.85,7.58,29.81909,1003.9542534777282,0.0,1003.9542534777282,0.1974610662580032,0.0,0.1974610662580032,,,,,,,1,0,0
16811,542,Korea,KOR,2001-06,2001,6,1294.038,90.88802,5.01,5.65,7.14,29.96626,1158.4753930018342,0.0,1158.4753930018342,0.22581850085697394,0.0,0.22581850085697394,,,,,,,1,0,0
16812,542,Korea,KOR,2001-07,2001,7,1302.868,90.97652,4.8,5.32,6.83,27.53985,1886.5470579582814,0.0,1886.5470579582814,0.364485387241499,0.0,0.364485387241499,,,,,,,0,0,0
16813,542,Korea,KOR,2001-08,2001,8,1282.27,90.92603,4.59,4.92,6.29,28.2449,488.0734514889611,0.0,488.0734514889611,0.09346982848149857,0.0,0.09346982848149857,,,,,,,0,0,0
16814,542,Korea,KOR,2001-09,2001,9,1294.61,89.39928,4.31,4.66,6.19,25.06172,-34.17516604479694,0.0,-34.17516604479694,-0.00648789916483924,0.0,-0.00648789916483924,,,,,,,1,0,0
16815,542,Korea,KOR,2001-10,2001,10,1303.13,89.68478,4.01,4.36,6.54,25.73545,-255.6884217504217,0.0,-255.6884217504217,-0.04812209819106584,0.0,-0.04812209819106584,,,,,,,1,0,0
16816,542,Korea,KOR,2001-11,2001,11,1282.005,91.20818,4.02,4.53,6.88,30.07764,1869.6338191842717,0.0,1869.6338191842717,0.34886897985873755,0.0,0.34886897985873755,,,,,,,1,0,0
16817,542,Korea,KOR,2001-12,2001,12,1287.206,91.77925,4.0,4.84,7.01,33.13155,1782.789448547463,0.0,1782.789448547463,0.3298449858842682,0.0,0.3298449858842682,,,,,,,1,0,0
16818,542,Korea,KOR,2002-01,2002,1,1316.896,91.16644,3.98,4.79,7.1,36.64587,-3725.6558341268483,0.0,-3725.6558341268483,-0.6847412559772948,0.0,-0.6847412559772948,,,,,,,1,0,0
16819,542,Korea,KOR,2002-02,2002,2,1319.935,91.44925,4.01,4.54,7.0,38.24592,-4414.897851072967,0.0,-4414.897851072967,-0.8060786230289456,0.0,-0.8060786230289456,,,,,,,1,0,0
16820,542,Korea,KOR,2002-03,2002,3,1322.114,91.17052,4.01,4.64,7.17,42.88694,-649.0509962496492,0.0,-649.0509962496492,-0.11773005600088027,0.0,-0.11773005600088027,,,,,,,1,0,0
16821,542,Korea,KOR,2002-04,2002,4,1317.686,91.33654,4.01,4.79,7.3,44.50687,-1998.9495770195563,0.0,-1998.9495770195563,-0.3602306917908346,0.0,-0.3602306917908346,,,,,,,1,0,0
16822,542,Korea,KOR,2002-05,2002,5,1263.196,94.13361,4.25,4.81,7.09,41.87709,5080.257479898698,0.0,5080.257479898698,0.9096058761592822,0.0,0.9096058761592822,,,,,,,1,0,0
16823,542,Korea,KOR,2002-06,2002,6,1222.485,96.00761,4.29,4.85,6.76,39.15583,-4372.381863246708,0.0,-4372.381863246708,-0.777843738020255,0.0,-0.777843738020255,,,,,,,1,0,0
16824,542,Korea,KOR,2002-07,2002,7,1184.196,97.64291,4.28,4.91,6.54,37.48866,262.904535289363,0.0,262.904535289363,0.046472597439226195,0.0,0.046472597439226195,,,,,,,1,0,0
16825,542,Korea,KOR,2002-08,2002,8,1196.457,97.67187,4.29,4.8,6.24,35.45852,-52.864615607409746,0.0,-52.864615607409746,-0.009285518599786106,0.0,-0.009285518599786106,,,,,,,1,0,0
16826,542,Korea,KOR,2002-09,2002,9,1209.598,97.30946,4.3,4.81,6.16,34.95683,152.12308025484458,0.0,152.12308025484458,0.026551912897865352,0.0,0.026551912897865352,,,,,,,1,0,0
16827,542,Korea,KOR,2002-10,2002,10,1239.356,95.31376,4.3,4.91,6.11,31.94519,-2648.7047636962425,0.0,-2648.7047636962425,-0.4594212282849083,0.0,-0.4594212282849083,,,,,,,1,0,0
16828,542,Korea,KOR,2002-11,2002,11,1212.067,96.5411,4.29,4.91,5.8,33.79732,6137.117898096532,0.0,6137.117898096532,1.05787838479366,0.0,1.05787838479366,,,,,,,1,0,0
16829,542,Korea,KOR,2002-12,2002,12,1208.557,96.97442,4.3,4.9,5.77,34.6053,2310.297774057368,0.0,2310.297774057368,0.39577628417843896,0.0,0.39577628417843896,,,,,,,1,0,0
16830,542,Korea,KOR,2003-01,2003,1,1177.852,98.36341,4.28,4.7,5.43,31.2814,-4184.011307201434,0.0,-4184.011307201434,-0.7124823051211528,0.0,-0.7124823051211528,,,,,,,1,0,0
16831,542,Korea,KOR,2003-02,2003,2,1191.688,97.45992,4.3,4.54,5.15,29.41336,3205.9785053568207,0.0,3205.9785053568207,0.5426961562472589,0.0,0.5426961562472589,,,,,,,1,0,0
16832,542,Korea,KOR,2003-03,2003,3,1237.359,94.63982,4.24,4.76,5.2,27.38422,-34.15221491000284,0.0,-34.15221491000284,-0.005747053188642628,0.0,-0.005747053188642628,,,,,,,1,0,0
16833,542,Korea,KOR,2003-04,2003,4,1221.573,95.55287,4.24,4.62,5.03,29.13094,-2979.6054667138533,0.0,-2979.6054667138533,-0.4984601263982162,0.0,-0.4984601263982162,,,,,,,1,0,0
16834,542,Korea,KOR,2003-05,2003,5,1200.957,95.32324,4.07,4.39,4.68,30.44558,3341.4491155490914,0.0,3341.4491155490914,0.555733748835961,0.0,0.555733748835961,,,,,,,0,0,0
16835,542,Korea,KOR,2003-06,2003,6,1193.606,95.67088,4.01,4.28,4.46,32.92471,11888.390228797907,0.0,11888.390228797907,1.9657577499411387,0.0,1.9657577499411387,,,,,,,1,0,0
16836,542,Korea,KOR,2003-07,2003,7,1180.781,97.09797,3.83,4.15,4.95,35.00854,-10708.11838589537,0.0,-10708.11838589537,-1.7603933873730604,0.0,-1.7603933873730604,,,,,,,1,0,0
16837,542,Korea,KOR,2003-08,2003,8,1178.224,97.96233,3.74,3.9,5.26,36.36793,1541.205565492563,0.0,1541.205565492563,0.25191914918028335,0.0,0.25191914918028335,,,,,,,1,0,0
16838,542,Korea,KOR,2003-09,2003,9,1164.968,98.59893,3.74,3.83,4.77,37.07845,13173.132470781215,0.0,13173.132470781215,2.140957182020723,0.0,2.140957182020723,,,,,,,1,0,0
16839,542,Korea,KOR,2003-10,2003,10,1167.38,96.41909,3.75,3.93,4.87,37.52296,-11774.146869216525,0.0,-11774.146869216525,-1.9027458452978006,0.0,-1.9027458452978006,,,,,,,1,0,0
16840,542,Korea,KOR,2003-11,2003,11,1185.419,94.54929,3.78,4.23,5.35,39.2324,2940.7214058097184,0.0,2940.7214058097184,0.4725541358178698,0.0,0.4725541358178698,,,,,,,1,0,0
16841,542,Korea,KOR,2003-12,2003,12,1191.697,93.23557,3.78,4.34,5.43,39.83801,5434.391712900684,0.0,5434.391712900684,0.868377899017224,0.0,0.868377899017224,,,,,,,1,0,0
16842,542,Korea,KOR,2004-01,2004,1,1183.057,93.26095,3.78,4.26,5.42,42.07001,-11483.370702787503,0.0,-11483.370702787503,-1.8152391871852362,0.0,-1.8152391871852362,,,,,,,1,0,0
16843,542,Korea,KOR,2004-02,2004,2,1165.63,94.91665,3.76,4.08,5.43,43.13107,2380.647072375849,0.0,2380.647072375849,0.3723199605891474,0.0,0.3723199605891474,,,,,,,1,0,0
16844,542,Korea,KOR,2004-03,2004,3,1164.622,96.66503,3.76,3.93,5.26,43.55222,-6493.823998423331,0.0,-6493.823998423331,-1.0049113784052839,0.0,-1.0049113784052839,,,,,,,1,0,0
16845,542,Korea,KOR,2004-04,2004,4,1151.58,97.52116,3.75,3.91,5.25,45.07221,5855.801804316678,0.0,5855.801804316678,0.8967422956428266,0.0,0.8967422956428266,,,,,,,1,0,0
16846,542,Korea,KOR,2004-05,2004,5,1176.436,96.64738,3.76,3.9,5.16,39.84497,1192.5127952973098,0.0,1192.5127952973098,0.18073633023689936,0.0,0.18073633023689936,,,,,,,1,0,0
16847,542,Korea,KOR,2004-06,2004,6,1158.469,97.62925,3.76,3.91,5.01,38.36575,5684.450737853844,0.0,5684.450737853844,0.8527430203281243,0.0,0.8527430203281243,,,,,,,1,0,0
16848,542,Korea,KOR,2004-07,2004,7,1157.549,97.87228,3.77,3.91,4.88,37.09586,401.9672576853093,0.0,401.9672576853093,0.059691540809555674,0.0,0.059691540809555674,,,,,,,1,0,0
16849,542,Korea,KOR,2004-08,2004,8,1157.521,98.9544,3.61,3.7,4.33,38.30111,698.525445528988,0.0,698.525445528988,0.1026930535976839,0.0,0.1026930535976839,,,,,,,0,0,0
16850,542,Korea,KOR,2004-09,2004,9,1147.393,99.36583,3.52,3.52,4.14,41.53749,-2545.443012920015,0.0,-2545.443012920015,-0.3705120553430979,0.0,-0.3705120553430979,,,,,,,1,0,0
16851,542,Korea,KOR,2004-10,2004,10,1141.625,98.70234,3.52,3.52,4.05,42.21918,-1718.8989783768118,0.0,-1718.8989783768118,-0.247749046779336,0.0,-0.247749046779336,,,,,,,1,0,0
16852,542,Korea,KOR,2004-11,2004,11,1087.845,101.1028,3.35,3.42,3.96,42.91478,8810.287596957074,0.0,8810.287596957074,1.2575235146745634,0.0,1.2575235146745634,,,,,,,0,0,0
16853,542,Korea,KOR,2004-12,2004,12,1050.632,104.1657,3.27,3.39,3.85,43.45974,7952.113300711362,0.0,7952.113300711362,1.124123144781694,0.0,1.124123144781694,,,,,,,1,0,0
16854,542,Korea,KOR,2005-01,2005,1,1038.586,106.4816,3.26,3.47,4.42,44.91608,-1698.1966023162136,0.0,-1698.1966023162136,-0.23719365843686363,0.0,-0.23719365843686363,,,,,,,1,0,0
16855,542,Korea,KOR,2005-02,2005,2,1021.174,108.5743,3.26,3.59,4.88,47.84121,2381.8977246004433,6.0,2387.8977246004433,0.3287637301395431,0.000828155785390892,0.329591885924934,,,,,,,1,0,0
16856,542,Korea,KOR,2005-03,2005,3,1008.111,110.3068,3.25,3.55,4.77,49.18618,1475.5271017495274,12.0,1487.5271017495274,0.20128625522345323,0.001636998100419481,0.20292325332387273,,,,,,,1,0,0
16857,542,Korea,KOR,2005-04,2005,4,1009.698,110.9578,3.26,3.52,4.69,47.56873,1974.5695688893861,-1.0,1973.5695688893861,0.26625916322165244,-0.00013484415409653673,0.26612431906755596,,,,,,,1,0,0
16858,542,Korea,KOR,2005-05,2005,5,1001.605,111.7713,3.29,3.51,4.42,46.66579,6484.973867251344,1.0,6485.973867251344,0.864496517100559,0.0001333076331218858,0.8646298247336808,,,,,,,1,0,0
16859,542,Korea,KOR,2005-06,2005,6,1012.088,111.6975,3.27,3.51,4.46,49.25629,-1252.6138779030289,-396.0,-1648.6138779030289,-0.16510169197913618,-0.05219507078525227,-0.21729676276438845,,,,,,,1,0,0
16860,542,Korea,KOR,2005-07,2005,7,1036.833,110.2078,3.25,3.51,4.89,52.64084,-3451.7480310038936,-1398.0,-4849.748031003894,-0.4498915203118832,-0.1822115460765807,-0.6321030663884638,,,,,,,1,0,0
16861,542,Korea,KOR,2005-08,2005,8,1020.835,110.9405,3.25,3.5,5.08,54.8465,-4245.28948914183,-425.0,-4670.28948914183,-0.5472230177057948,-0.05478302083280921,-0.602006038538604,,,,,,,1,0,0
